Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff,HT_win_rate_against,AT_win_rate_against
2021-01-02,Crystal Palace,Sheffield United,2.0,0.0,H,76,77,75,75,73,71,74,73,3,16,19,43,-19,0.2894736842105263,20.0,29.0,-9.0,0.3125,16,2,54,0,0.3684210526315789,8.0,27.0,-19.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,17,-11,-19,-0.0789473684210526,0.3125,10.0,0.0,1.0
2021-01-02,Brighton,Wolves,3.0,3.0,D,75,75,76,76,79,77,81,78,-4,16,13,41,-15,0.2368421052631578,18.0,25.0,-7.0,0.125,16,21,59,11,0.3947368421052631,15.0,21.0,-6.0,0.375,0,0,0,0,0,0,0,0,0.0,0.2,-8,-18,-26,-0.1578947368421053,-0.25,-1.0,0.25,0.0
2021-01-02,West Brom,Arsenal,0.0,4.0,A,73,74,74,72,80,83,79,79,-7,16,8,-1,-1,0.0,11.0,35.0,-24.0,0.0625,16,20,56,8,0.3684210526315789,16.0,19.0,-3.0,0.375,0,0,0,0,0,0,0,0,0.0,0.4,-12,-57,-9,-0.3684210526315789,-0.3125,-21.0,0.16666666666666666,0.6666666666666666
2021-01-03,Newcastle,Leicester,1.0,2.0,A,76,77,75,74,80,80,81,79,-4,15,19,44,-20,0.2894736842105263,17.0,24.0,-7.0,0.3333333333333333,16,29,62,26,0.4736842105263157,29.0,20.0,9.0,0.5625,0,0,0,0,0,0,0,0,0.2,0.4,-10,-18,-46,-0.1842105263157893,-0.2291666666666666,-16.0,0.3,0.7
2021-01-03,Chelsea,Man City,1.0,3.0,A,82,82,84,82,85,85,86,83,-3,16,26,66,15,0.5263157894736842,31.0,18.0,13.0,0.4375,14,26,81,67,0.6842105263157895,21.0,12.0,9.0,0.5,0,0,0,0,0,0,0,0,0.2,0.6,0,-15,-52,-0.1578947368421053,-0.0625,4.0,0.5,0.39285714285714285
2021-01-04,Southampton,Liverpool,1.0,0.0,H,76,77,77,76,85,86,83,80,-9,16,26,52,-9,0.3947368421052631,25.0,19.0,6.0,0.4375,16,33,99,52,0.8421052631578947,37.0,20.0,17.0,0.5625,0,0,0,0,0,0,0,0,0.2,0.4,-7,-47,-61,-0.4473684210526316,-0.125,-11.0,0.1875,0.625
2021-01-12,Sheffield United,Newcastle,1.0,0.0,H,73,71,74,73,76,77,75,74,-3,17,2,54,0,0.3684210526315789,8.0,29.0,-21.0,0.0,16,19,44,-20,0.2894736842105263,18.0,26.0,-8.0,0.3125,0,0,1,0,0,0,0,0,0.0,0.0,-17,10,20,0.0789473684210526,-0.3125,-13.0,0.25,0.75
2021-01-12,Burnley,Man United,0.0,1.0,A,76,75,76,77,82,83,82,82,-6,15,16,54,-7,0.3947368421052631,9.0,20.0,-11.0,0.2666666666666666,16,33,66,30,0.4736842105263157,33.0,24.0,9.0,0.625,0,0,0,0,0,0,0,0,0.6,0.8,-17,-12,-37,-0.0789473684210526,-0.3583333333333333,-20.0,0.16666666666666666,0.5
2021-01-12,Wolves,Everton,1.0,2.0,A,79,77,81,78,79,81,79,80,0,17,22,59,11,0.3947368421052631,18.0,24.0,-6.0,0.3529411764705882,16,29,49,-12,0.3421052631578947,26.0,20.0,6.0,0.5625,0,0,0,0,0,0,0,0,0.2,0.8,-7,10,23,0.0526315789473684,-0.2095588235294117,-12.0,0.2,0.3
2021-01-13,Man City,Brighton,1.0,0.0,H,85,85,86,83,75,75,76,76,10,15,29,81,67,0.6842105263157895,24.0,13.0,11.0,0.5333333333333333,17,14,41,-15,0.2368421052631578,21.0,28.0,-7.0,0.1176470588235294,1,0,0,0,0,0,0,0,0.6,0.0,15,40,82,0.4473684210526317,0.4156862745098039,18.0,1.0,0.0
2021-01-13,Tottenham,Fulham,1.0,1.0,D,82,89,82,81,75,74,75,74,7,16,29,59,14,0.4210526315789473,29.0,15.0,14.0,0.5,15,11,-1,-1,0.0,13.0,23.0,-10.0,0.1333333333333333,0,0,0,0,0,0,0,0,0.2,0.0,18,60,15,0.4210526315789473,0.3666666666666667,24.0,0.6111111111111112,0.1111111111111111
2021-01-14,Arsenal,Crystal Palace,0.0,0.0,D,80,83,79,79,76,77,75,75,4,17,23,56,8,0.3684210526315789,20.0,19.0,1.0,0.4117647058823529,17,22,43,-19,0.2894736842105263,22.0,29.0,-7.0,0.3529411764705882,1,0,0,0,0,0,0,0,0.6,0.2,1,13,27,0.0789473684210526,0.0588235294117646,8.0,0.5714285714285714,0.14285714285714285
2021-01-16,Wolves,West Brom,2.0,3.0,A,79,77,81,78,73,74,74,72,6,18,22,59,11,0.3947368421052631,19.0,26.0,-7.0,0.3333333333333333,17,8,-1,-1,0.0,11.0,39.0,-28.0,0.0588235294117647,0,0,0,0,0,0,0,0,0.0,0.0,14,60,12,0.3947368421052631,0.2745098039215686,21.0,0.25,0.5
2021-01-16,Leeds,Brighton,0.0,1.0,A,76,78,76,75,75,75,76,76,1,17,23,-1,-1,0.0,30.0,33.0,-3.0,0.4117647058823529,18,14,41,-15,0.2368421052631578,21.0,29.0,-8.0,0.1111111111111111,0,0,0,0,0,0,0,0,0.6,0.0,9,-42,14,-0.2368421052631578,0.3006535947712418,5.0,,
2021-01-16,West Ham,Burnley,1.0,0.0,H,78,79,79,77,76,75,76,77,2,17,26,39,-13,0.2631578947368421,24.0,21.0,3.0,0.4117647058823529,16,16,54,-7,0.3947368421052631,9.0,21.0,-12.0,0.25,0,0,0,0,0,0,0,0,0.2,0.4,10,-15,-6,-0.131578947368421,0.1617647058823529,15.0,0.5,0.4166666666666667
2021-01-16,Fulham,Chelsea,0.0,1.0,A,75,74,75,74,82,82,84,82,-7,16,12,-1,-1,0.0,14.0,24.0,-10.0,0.125,17,26,66,15,0.5263157894736842,32.0,21.0,11.0,0.4117647058823529,0,0,0,0,0,0,0,0,0.0,0.2,-14,-67,-16,-0.5263157894736842,-0.2867647058823529,-21.0,0.0,0.6111111111111112
2021-01-16,Leicester,Southampton,2.0,0.0,H,80,80,81,79,76,77,77,76,4,17,32,62,26,0.4736842105263157,31.0,21.0,10.0,0.5882352941176471,17,29,52,-9,0.3947368421052631,26.0,19.0,7.0,0.4705882352941176,0,0,0,0,0,0,0,0,0.4,0.2,3,10,35,0.0789473684210526,0.1176470588235294,3.0,0.4166666666666667,0.3333333333333333
2021-01-17,Sheffield United,Tottenham,1.0,3.0,A,73,71,74,73,82,89,82,81,-9,18,5,54,0,0.3684210526315789,9.0,29.0,-20.0,0.0555555555555555,17,30,59,14,0.4210526315789473,30.0,16.0,14.0,0.4705882352941176,0,0,0,0,0,0,0,0,0.2,0.2,-25,-5,-14,-0.0526315789473683,-0.415032679738562,-34.0,0.5,0.25
2021-01-17,Liverpool,Man United,0.0,0.0,D,85,86,83,80,82,83,82,82,3,17,33,99,52,0.8421052631578947,37.0,21.0,16.0,0.5294117647058824,17,36,66,30,0.4736842105263157,34.0,24.0,10.0,0.6470588235294118,0,0,0,0,1,0,0,0,0.4,0.8,-3,33,22,0.368421052631579,-0.1176470588235294,6.0,0.2857142857142857,0.5
2021-01-17,Man City,Crystal Palace,4.0,0.0,H,85,85,86,83,76,77,75,75,9,16,32,81,67,0.6842105263157895,25.0,13.0,12.0,0.5625,18,23,43,-19,0.2894736842105263,22.0,29.0,-7.0,0.3333333333333333,1,0,0,0,0,0,0,0,0.8,0.2,9,38,86,0.3947368421052631,0.2291666666666666,19.0,0.7142857142857143,0.14285714285714285
2021-01-18,Arsenal,Newcastle,3.0,0.0,H,80,83,79,79,76,77,75,74,4,18,24,56,8,0.3684210526315789,20.0,19.0,1.0,0.3888888888888889,17,19,44,-20,0.2894736842105263,18.0,27.0,-9.0,0.2941176470588235,0,0,0,0,0,0,0,0,0.6,0.0,5,12,28,0.0789473684210526,0.0947712418300653,10.0,0.7083333333333334,0.08333333333333333
2021-01-19,West Ham,West Brom,2.0,1.0,H,78,79,79,77,73,74,74,72,5,18,29,39,-13,0.2631578947368421,25.0,21.0,4.0,0.4444444444444444,18,11,-1,-1,0.0,14.0,41.0,-27.0,0.1111111111111111,0,0,0,0,0,0,0,0,0.4,0.2,18,40,-12,0.2631578947368421,0.3333333333333333,31.0,0.25,0.1875
2021-01-19,Leicester,Chelsea,2.0,0.0,H,80,80,81,79,82,82,84,82,-2,18,35,62,26,0.4736842105263157,33.0,21.0,12.0,0.6111111111111112,18,29,66,15,0.5263157894736842,33.0,21.0,12.0,0.4444444444444444,0,0,0,0,0,0,0,0,0.6,0.4,6,-4,11,-0.0526315789473684,0.1666666666666667,0.0,0.16666666666666666,0.4166666666666667
2021-01-20,Man City,Aston Villa,2.0,0.0,H,85,85,86,83,77,77,77,77,8,17,35,81,67,0.6842105263157895,29.0,13.0,16.0,0.5882352941176471,15,26,35,-26,0.2368421052631578,29.0,16.0,13.0,0.5333333333333333,1,1,0,0,0,0,0,0,1.0,0.4,9,46,93,0.4473684210526317,0.0549019607843137,3.0,0.6818181818181818,0.18181818181818182
2021-01-20,Fulham,Man United,1.0,2.0,A,75,74,75,74,82,83,82,82,-7,17,12,-1,-1,0.0,14.0,25.0,-11.0,0.1176470588235294,18,37,66,30,0.4736842105263157,34.0,24.0,10.0,0.6111111111111112,0,0,0,0,0,0,0,0,0.0,0.6,-25,-67,-31,-0.4736842105263157,-0.4934640522875817,-21.0,0.1111111111111111,0.7777777777777778
2021-01-21,Liverpool,Burnley,0.0,1.0,A,85,86,83,80,76,75,76,77,9,18,34,99,52,0.8421052631578947,37.0,21.0,16.0,0.5,17,16,54,-7,0.3947368421052631,9.0,22.0,-13.0,0.2352941176470588,0,0,0,0,0,0,0,0,0.2,0.4,18,45,59,0.4473684210526316,0.2647058823529412,29.0,0.75,0.08333333333333333
2021-01-23,Aston Villa,Newcastle,2.0,0.0,H,77,77,77,77,76,77,75,74,1,16,26,35,-26,0.2368421052631578,29.0,18.0,11.0,0.5,18,19,44,-20,0.2894736842105263,18.0,30.0,-12.0,0.2777777777777778,0,0,0,0,0,0,1,0,0.4,0.0,7,-9,-6,-0.0526315789473685,0.2222222222222222,23.0,0.25,0.4
2021-01-26,Crystal Palace,West Ham,2.0,3.0,A,76,77,75,75,78,79,79,77,-2,19,23,43,-19,0.2894736842105263,22.0,33.0,-11.0,0.3157894736842105,19,32,39,-13,0.2631578947368421,27.0,22.0,5.0,0.4736842105263157,0,0,0,0,1,0,0,0,0.2,0.6,-9,4,-6,0.0263157894736842,-0.1578947368421052,-16.0,0.3333333333333333,0.3333333333333333
2021-01-26,Newcastle,Leeds,1.0,2.0,A,76,77,75,74,76,78,76,75,0,19,19,44,-20,0.2894736842105263,18.0,32.0,-14.0,0.2631578947368421,18,23,-1,-1,0.0,30.0,34.0,-4.0,0.3888888888888889,0,0,1,0,0,0,0,0,0.0,0.4,-4,45,-19,0.2894736842105263,-0.1257309941520468,-10.0,0.0,1.0
2021-01-26,Southampton,Arsenal,1.0,3.0,A,76,77,77,76,80,83,79,79,-4,18,29,52,-9,0.3947368421052631,26.0,21.0,5.0,0.4444444444444444,19,27,56,8,0.3684210526315789,23.0,19.0,4.0,0.4210526315789473,0,0,0,0,0,0,0,0,0.2,0.8,2,-4,-17,0.0263157894736841,0.023391812865497,1.0,0.17647058823529413,0.47058823529411764
2021-01-26,West Brom,Man City,0.0,5.0,A,73,74,74,72,85,85,86,83,-12,19,11,-1,-1,0.0,15.0,43.0,-28.0,0.1052631578947368,18,38,81,67,0.6842105263157895,31.0,13.0,18.0,0.6111111111111112,0,0,0,0,1,1,0,0,0.2,1.0,-27,-82,-68,-0.6842105263157895,-0.5058479532163743,-46.0,0.05263157894736842,0.8421052631578947
2021-01-27,Burnley,Aston Villa,3.0,2.0,H,76,75,76,77,77,77,77,77,-1,18,19,54,-7,0.3947368421052631,10.0,22.0,-12.0,0.2777777777777778,17,29,35,-26,0.2368421052631578,31.0,18.0,13.0,0.5294117647058824,0,0,0,0,0,0,0,0,0.4,0.4,-10,19,19,0.1578947368421053,-0.2516339869281045,-25.0,0.14285714285714285,0.2857142857142857
2021-01-27,Chelsea,Wolves,0.0,0.0,D,82,82,84,82,79,77,81,78,3,19,29,66,15,0.5263157894736842,33.0,23.0,10.0,0.4210526315789473,19,22,59,11,0.3947368421052631,21.0,29.0,-8.0,0.3157894736842105,0,0,0,0,0,0,0,0,0.2,0.0,7,7,4,0.131578947368421,0.1052631578947368,18.0,0.6363636363636364,0.2727272727272727
2021-01-27,Brighton,Fulham,0.0,0.0,D,75,75,76,76,75,74,75,74,0,19,17,41,-15,0.2368421052631578,22.0,29.0,-7.0,0.1578947368421052,18,12,-1,-1,0.0,15.0,27.0,-12.0,0.1111111111111111,0,0,0,0,0,0,0,0,0.2,0.0,5,42,-14,0.2368421052631578,0.0467836257309941,5.0,0.0,0.3333333333333333
2021-01-27,Everton,Leicester,1.0,1.0,D,79,81,79,80,80,80,81,79,-1,17,32,49,-12,0.3421052631578947,28.0,21.0,7.0,0.5882352941176471,19,38,62,26,0.4736842105263157,35.0,21.0,14.0,0.631578947368421,0,0,0,0,1,0,0,0,0.8,0.6,-6,-13,-38,-0.131578947368421,-0.0433436532507739,-7.0,0.46153846153846156,0.38461538461538464
2021-01-27,Man United,Sheffield United,1.0,2.0,A,82,83,82,82,73,71,74,73,9,19,40,66,30,0.4736842105263157,36.0,25.0,11.0,0.631578947368421,19,5,54,0,0.3684210526315789,10.0,32.0,-22.0,0.0526315789473684,0,0,0,0,0,0,0,0,0.8,0.2,35,12,30,0.1052631578947367,0.5789473684210527,33.0,0.8,0.0
2021-01-28,Tottenham,Liverpool,1.0,3.0,A,82,89,82,81,85,86,83,80,-3,18,33,59,14,0.4210526315789473,33.0,17.0,16.0,0.5,19,34,99,52,0.8421052631578947,37.0,22.0,15.0,0.4736842105263157,0,0,0,0,0,0,0,0,0.4,0.0,-1,-40,-38,-0.4210526315789474,0.0263157894736842,1.0,0.2413793103448276,0.5517241379310345
2021-01-30,Everton,Newcastle,0.0,2.0,A,79,81,79,80,76,77,75,74,3,18,33,49,-12,0.3421052631578947,29.0,22.0,7.0,0.5555555555555556,20,19,44,-20,0.2894736842105263,19.0,34.0,-15.0,0.25,0,0,0,0,0,0,1,1,0.6,0.0,14,5,8,0.0526315789473683,0.3055555555555556,22.0,0.52,0.24
2021-01-30,Crystal Palace,Wolves,1.0,0.0,H,76,77,75,75,79,77,81,78,-3,20,23,43,-19,0.2894736842105263,24.0,36.0,-12.0,0.3,20,23,59,11,0.3947368421052631,21.0,29.0,-8.0,0.3,0,0,0,0,0,0,0,0,0.2,0.0,0,-16,-30,-0.1052631578947367,0.0,-4.0,0.2,0.6
2021-01-30,Man City,Sheffield United,1.0,0.0,H,85,85,86,83,73,71,74,73,12,19,41,81,67,0.6842105263157895,36.0,13.0,23.0,0.631578947368421,20,8,54,0,0.3684210526315789,12.0,33.0,-21.0,0.1,1,1,0,0,0,0,0,0,1.0,0.4,33,27,67,0.3157894736842105,0.531578947368421,44.0,0.8,0.0
2021-01-30,West Brom,Fulham,2.0,2.0,D,73,74,74,72,75,74,75,74,-2,20,11,-1,-1,0.0,15.0,48.0,-33.0,0.1,19,13,-1,-1,0.0,15.0,27.0,-12.0,0.1052631578947368,0,0,0,0,0,0,0,0,0.2,0.0,-2,0,0,0.0,-0.0052631578947368,-21.0,0.18181818181818182,0.45454545454545453
2021-01-30,Arsenal,Man United,0.0,0.0,D,80,83,79,79,82,83,82,82,-2,20,30,56,8,0.3684210526315789,26.0,20.0,6.0,0.45,20,40,66,30,0.4736842105263157,37.0,27.0,10.0,0.6,0,0,0,0,0,0,0,0,0.8,0.6,-10,-10,-22,-0.1052631578947367,-0.1499999999999999,-4.0,0.3103448275862069,0.41379310344827586
2021-01-30,Southampton,Aston Villa,0.0,1.0,A,76,77,77,76,77,77,77,77,-1,19,29,52,-9,0.3947368421052631,27.0,24.0,3.0,0.4210526315789473,18,29,35,-26,0.2368421052631578,33.0,21.0,12.0,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0,17,17,0.1578947368421053,-0.0789473684210526,-9.0,0.6363636363636364,0.09090909090909091
2021-01-31,Chelsea,Burnley,2.0,0.0,H,82,82,84,82,76,75,76,77,6,20,30,66,15,0.5263157894736842,33.0,23.0,10.0,0.4,19,22,54,-7,0.3947368421052631,13.0,24.0,-11.0,0.3157894736842105,0,0,0,0,0,0,0,0,0.2,0.6,8,12,22,0.131578947368421,0.0842105263157895,21.0,0.6923076923076923,0.07692307692307693
2021-01-31,Leicester,Leeds,1.0,3.0,A,80,80,81,79,76,78,76,75,4,20,39,62,26,0.4736842105263157,36.0,22.0,14.0,0.6,19,26,-1,-1,0.0,32.0,35.0,-3.0,0.4210526315789473,0,0,0,0,0,0,0,0,0.6,0.6,13,63,27,0.4736842105263157,0.1789473684210526,17.0,1.0,0.0
2021-01-31,West Ham,Liverpool,1.0,3.0,A,78,79,79,77,85,86,83,80,-7,20,35,39,-13,0.2631578947368421,30.0,24.0,6.0,0.5,20,37,99,52,0.8421052631578947,40.0,23.0,17.0,0.5,1,0,0,0,0,0,0,0,0.8,0.2,-2,-60,-65,-0.5789473684210527,0.0,-11.0,0.18518518518518517,0.6666666666666666
2021-01-31,Brighton,Tottenham,1.0,0.0,H,75,75,76,76,82,89,82,81,-7,20,18,41,-15,0.2368421052631578,22.0,29.0,-7.0,0.15,19,33,59,14,0.4210526315789473,34.0,20.0,14.0,0.4736842105263157,0,0,0,0,0,0,0,0,0.2,0.4,-15,-18,-29,-0.1842105263157895,-0.3236842105263158,-21.0,0.14285714285714285,0.7142857142857143
2021-02-02,Sheffield United,West Brom,2.0,1.0,H,73,71,74,73,73,74,74,72,0,21,8,54,0,0.3684210526315789,12.0,34.0,-22.0,0.0952380952380952,21,12,-1,-1,0.0,17.0,50.0,-33.0,0.0952380952380952,0,0,0,0,0,0,0,0,0.4,0.2,-4,55,1,0.3684210526315789,0.0,11.0,0.0,1.0
2021-02-02,Wolves,Arsenal,2.0,1.0,H,79,77,81,78,80,83,79,79,-1,21,23,59,11,0.3947368421052631,21.0,30.0,-9.0,0.2857142857142857,21,31,56,8,0.3684210526315789,26.0,20.0,6.0,0.4285714285714285,0,0,0,0,0,0,0,0,0.0,0.6,-8,3,3,0.0263157894736841,-0.1428571428571428,-15.0,0.18181818181818182,0.5454545454545454
2021-02-02,Man United,Southampton,9.0,0.0,H,82,83,82,82,76,77,77,76,6,21,41,66,30,0.4736842105263157,37.0,27.0,10.0,0.5714285714285714,20,29,52,-9,0.3947368421052631,27.0,25.0,2.0,0.4,0,0,0,0,0,0,1,0,0.4,0.2,12,14,39,0.0789473684210526,0.1714285714285713,8.0,0.47058823529411764,0.11764705882352941
2021-02-02,Newcastle,Crystal Palace,1.0,2.0,A,76,77,75,74,76,77,75,75,0,21,22,44,-20,0.2894736842105263,21.0,34.0,-13.0,0.2857142857142857,21,26,43,-19,0.2894736842105263,25.0,36.0,-11.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-4,1,-1,0.0,-0.0476190476190476,-2.0,0.46153846153846156,0.23076923076923078
2021-02-03,Burnley,Man City,0.0,2.0,A,76,75,76,77,85,85,86,83,-9,20,22,54,-7,0.3947368421052631,13.0,26.0,-13.0,0.3,20,44,81,67,0.6842105263157895,37.0,13.0,24.0,0.65,0,0,0,0,1,1,0,0,0.4,1.0,-22,-27,-74,-0.2894736842105264,-0.35,-37.0,0.07692307692307693,0.6923076923076923
2021-02-03,Fulham,Leicester,0.0,2.0,A,75,74,75,74,80,80,81,79,-5,20,14,-1,-1,0.0,17.0,29.0,-12.0,0.1,21,39,62,26,0.4736842105263157,37.0,25.0,12.0,0.5714285714285714,0,0,0,0,0,0,0,0,0.0,0.6,-25,-63,-27,-0.4736842105263157,-0.4714285714285714,-24.0,0.3333333333333333,0.3333333333333333
2021-02-03,Leeds,Everton,1.0,2.0,A,76,78,76,75,79,81,79,80,-3,20,29,-1,-1,0.0,35.0,36.0,-1.0,0.45,19,33,49,-12,0.3421052631578947,29.0,24.0,5.0,0.5263157894736842,0,0,0,0,0,0,0,0,0.6,0.4,-4,-50,11,-0.3421052631578947,-0.0763157894736841,-6.0,1.0,0.0
2021-02-03,Aston Villa,West Ham,1.0,3.0,A,77,77,77,77,78,79,79,77,-1,19,32,35,-26,0.2368421052631578,34.0,21.0,13.0,0.5263157894736842,21,35,39,-13,0.2631578947368421,31.0,27.0,4.0,0.4761904761904761,0,0,0,0,0,0,0,0,0.4,0.8,-3,-4,-13,-0.0263157894736842,0.050125313283208,9.0,0.3333333333333333,0.23809523809523808
2021-02-03,Liverpool,Brighton,0.0,1.0,A,85,86,83,80,75,75,76,76,10,21,40,99,52,0.8421052631578947,43.0,24.0,19.0,0.5238095238095238,21,21,41,-15,0.2368421052631578,23.0,29.0,-6.0,0.1904761904761904,0,0,0,0,0,0,0,0,0.4,0.4,19,58,67,0.605263157894737,0.3333333333333333,25.0,0.8571428571428571,0.0
2021-02-04,Tottenham,Chelsea,0.0,1.0,A,82,89,82,81,82,82,84,82,0,20,33,59,14,0.4210526315789473,34.0,21.0,13.0,0.45,21,33,66,15,0.5263157894736842,35.0,23.0,12.0,0.4285714285714285,0,0,0,0,0,0,0,0,0.4,0.4,0,-7,-1,-0.1052631578947368,0.0214285714285714,1.0,0.2413793103448276,0.41379310344827586
2021-02-06,Aston Villa,Arsenal,1.0,0.0,H,77,77,77,77,80,83,79,79,-3,20,32,35,-26,0.2368421052631578,35.0,24.0,11.0,0.5,22,31,56,8,0.3684210526315789,27.0,22.0,5.0,0.4090909090909091,0,0,0,0,0,0,0,0,0.4,0.4,1,-21,-34,-0.1315789473684211,0.0909090909090908,6.0,0.21739130434782608,0.5652173913043478
2021-02-06,Burnley,Brighton,1.0,1.0,D,76,75,76,77,75,75,76,76,1,21,22,54,-7,0.3947368421052631,13.0,28.0,-15.0,0.2857142857142857,22,24,41,-15,0.2368421052631578,24.0,29.0,-5.0,0.2272727272727272,0,0,0,0,0,0,0,0,0.4,0.6,-2,13,8,0.1578947368421053,0.0584415584415584,-10.0,0.2857142857142857,0.14285714285714285
2021-02-06,Newcastle,Southampton,3.0,2.0,H,76,77,75,74,76,77,77,76,0,22,22,44,-20,0.2894736842105263,22.0,36.0,-14.0,0.2727272727272727,21,29,52,-9,0.3947368421052631,27.0,34.0,-7.0,0.3809523809523809,0,0,0,0,0,0,1,0,0.2,0.2,-7,-8,-11,-0.1052631578947367,-0.1082251082251082,-7.0,0.3333333333333333,0.4
2021-02-06,Fulham,West Ham,0.0,0.0,D,75,74,75,74,78,79,79,77,-3,21,14,-1,-1,0.0,17.0,31.0,-14.0,0.0952380952380952,22,38,39,-13,0.2631578947368421,34.0,28.0,6.0,0.5,0,0,0,0,0,0,0,0,0.0,0.8,-24,-40,12,-0.2631578947368421,-0.4047619047619047,-20.0,0.17647058823529413,0.5882352941176471
2021-02-06,Man United,Everton,3.0,3.0,D,82,83,82,82,79,81,79,80,3,22,44,66,30,0.4736842105263157,46.0,27.0,19.0,0.5909090909090909,20,36,49,-12,0.3421052631578947,31.0,25.0,6.0,0.55,0,0,0,0,0,0,0,0,0.4,0.4,8,17,42,0.131578947368421,0.0409090909090908,13.0,0.5517241379310345,0.20689655172413793
2021-02-07,Tottenham,West Brom,2.0,0.0,H,82,89,82,81,73,74,74,72,9,21,33,59,14,0.4210526315789473,34.0,22.0,12.0,0.4285714285714285,22,12,-1,-1,0.0,18.0,52.0,-34.0,0.0909090909090909,0,0,1,0,0,0,0,0,0.2,0.2,21,60,15,0.4210526315789473,0.3376623376623376,46.0,0.3684210526315789,0.15789473684210525
2021-02-07,Wolves,Leicester,0.0,0.0,D,79,77,81,78,80,80,81,79,-1,22,26,59,11,0.3947368421052631,23.0,31.0,-8.0,0.3181818181818182,22,42,62,26,0.4736842105263157,39.0,25.0,14.0,0.5909090909090909,0,0,0,0,0,0,0,0,0.2,0.6,-16,-3,-15,-0.0789473684210526,-0.2727272727272727,-22.0,0.2,0.4
2021-02-07,Liverpool,Man City,1.0,4.0,A,85,86,83,80,85,85,86,83,0,22,40,99,52,0.8421052631578947,43.0,25.0,18.0,0.5,21,47,81,67,0.6842105263157895,39.0,13.0,26.0,0.6666666666666666,0,0,0,0,1,1,0,0,0.4,1.0,-7,18,-15,0.1578947368421052,-0.1666666666666666,-8.0,0.3793103448275862,0.2413793103448276
2021-02-07,Sheffield United,Chelsea,1.0,2.0,A,73,71,74,73,82,82,84,82,-9,22,11,54,0,0.3684210526315789,14.0,35.0,-21.0,0.1363636363636363,22,36,66,15,0.5263157894736842,36.0,23.0,13.0,0.4545454545454545,0,0,0,0,0,0,0,0,0.6,0.6,-25,-12,-15,-0.1578947368421052,-0.3181818181818182,-34.0,0.2,0.6
2021-02-08,Leeds,Crystal Palace,2.0,0.0,H,76,78,76,75,76,77,75,75,0,21,29,-1,-1,0.0,36.0,38.0,-2.0,0.4285714285714285,22,29,43,-19,0.2894736842105263,27.0,37.0,-10.0,0.3636363636363636,0,0,0,0,0,0,0,0,0.4,0.4,0,-44,18,-0.2894736842105263,0.0649350649350649,8.0,0.0,1.0
2021-02-13,Leicester,Liverpool,3.0,1.0,H,80,80,81,79,85,86,83,80,-5,23,43,62,26,0.4736842105263157,39.0,25.0,14.0,0.5652173913043478,23,40,99,52,0.8421052631578947,44.0,29.0,15.0,0.4782608695652174,0,0,0,0,0,0,0,0,0.4,0.4,3,-37,-26,-0.368421052631579,0.0869565217391303,-1.0,0.15384615384615385,0.6923076923076923
2021-02-13,Crystal Palace,Burnley,0.0,3.0,A,76,77,75,75,76,75,76,77,0,23,29,43,-19,0.2894736842105263,27.0,39.0,-12.0,0.3478260869565217,22,23,54,-7,0.3947368421052631,14.0,29.0,-15.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.4,0.4,6,-11,-12,-0.1052631578947367,0.075098814229249,3.0,0.45454545454545453,0.45454545454545453
2021-02-13,Man City,Tottenham,3.0,0.0,H,85,85,86,83,82,89,82,81,3,22,50,81,67,0.6842105263157895,43.0,14.0,29.0,0.6818181818181818,22,36,59,14,0.4210526315789473,36.0,22.0,14.0,0.4545454545454545,1,1,0,0,0,0,0,0,1.0,0.4,14,22,53,0.2631578947368422,0.2272727272727272,15.0,0.4482758620689655,0.4482758620689655
2021-02-13,Brighton,Aston Villa,0.0,0.0,D,75,75,76,76,77,77,77,77,-2,23,25,41,-15,0.2368421052631578,25.0,30.0,-5.0,0.217391304347826,21,35,35,-26,0.2368421052631578,36.0,24.0,12.0,0.5238095238095238,0,0,0,0,0,0,0,0,0.6,0.6,-10,6,11,0.0,-0.3064182194616978,-17.0,0.3333333333333333,0.3333333333333333
2021-02-14,Southampton,Wolves,1.0,2.0,A,76,77,77,76,79,77,81,78,-3,22,29,52,-9,0.3947368421052631,29.0,37.0,-8.0,0.3636363636363636,23,27,59,11,0.3947368421052631,23.0,31.0,-8.0,0.3043478260869565,0,0,1,1,0,0,0,0,0.0,0.2,2,-7,-20,0.0,0.0592885375494071,0.0,0.2,0.4
